Starting simulation N=40, F_final=0.5, alpha=0.001

--- Phase 1: Adiabatic F ramp (mu fixed at 5.0) ---
Mu-Ramp Step: 13200, Time in Mu-Ramp: 819.9, Current mu: 4.18, Max bond dimensions: 5
Mu-Ramp Step: 13250, Time in Mu-Ramp: 824.9, Current mu: 4.175, Max bond dimensions: 5
Mu-Ramp Step: 13300, Time in Mu-Ramp: 829.9, Current mu: 4.17, Max bond dimensions: 5
Mu-Ramp Step: 13350, Time in Mu-Ramp: 834.9, Current mu: 4.165, Max bond dimensions: 5
Mu-Ramp Step: 13400, Time in Mu-Ramp: 839.9, Current mu: 4.16, Max bond dimensions: 5
Mu-Ramp Step: 13450, Time in Mu-Ramp: 844.9, Current mu: 4.155, Max bond dimensions: 5
Mu-Ramp Step: 13500, Time in Mu-Ramp: 849.9, Current mu: 4.15, Max bond dimensions: 5
Mu-Ramp Step: 13550, Time in Mu-Ramp: 854.9, Current mu: 4.145, Max bond dimensions: 5
Mu-Ramp Step: 13600, Time in Mu-Ramp: 859.9, Current mu: 4.14, Max bond dimensions: 6
Mu-Ramp Step: 13650, Time in Mu-Ramp: 864.9, Current mu: 4.135, Max bond dimensions: 5
Averaging task (ID 9) for mu=4.2 completed. Results saved to output_N40_mu4.2.txt
Mu-Ramp Step: 13700, Time in Mu-Ramp: 869.9, Current mu: 4.13, Max bond dimensions: 5
Mu-Ramp Step: 13750, Time in Mu-Ramp: 874.9, Current mu: 4.125, Max bond dimensions: 6
Mu-Ramp Step: 13800, Time in Mu-Ramp: 879.9, Current mu: 4.12, Max bond dimensions: 5
Mu-Ramp Step: 13850, Time in Mu-Ramp: 884.9, Current mu: 4.115, Max bond dimensions: 5
Mu-Ramp Step: 13900, Time in Mu-Ramp: 889.9, Current mu: 4.11, Max bond dimensions: 6
Mu-Ramp Step: 13950, Time in Mu-Ramp: 894.9, Current mu: 4.105, Max bond dimensions: 5
Mu-Ramp Step: 14000, Time in Mu-Ramp: 899.9, Current mu: 4.1, Max bond dimensions: 5
Scheduling averaging task (ID 10) for mu=4.1 at overall step 14001.
Mu-Ramp Step: 14050, Time in Mu-Ramp: 904.9, Current mu: 4.095, Max bond dimensions: 6
Mu-Ramp Step: 14100, Time in Mu-Ramp: 909.9, Current mu: 4.09, Max bond dimensions: 6
Mu-Ramp Step: 14150, Time in Mu-Ramp: 914.9, Current mu: 4.085, Max bond dimensions: 5
Mu-Ramp Step: 14200, Time in Mu-Ramp: 919.9, Current mu: 4.08, Max bond dimensions: 6
Mu-Ramp Step: 14250, Time in Mu-Ramp: 924.9, Current mu: 4.075, Max bond dimensions: 6
Mu-Ramp Step: 14300, Time in Mu-Ramp: 929.9, Current mu: 4.07, Max bond dimensions: 6
Mu-Ramp Step: 14350, Time in Mu-Ramp: 934.9, Current mu: 4.065, Max bond dimensions: 6
Mu-Ramp Step: 14400, Time in Mu-Ramp: 939.9, Current mu: 4.06, Max bond dimensions: 5
Mu-Ramp Step: 14450, Time in Mu-Ramp: 944.9, Current mu: 4.055, Max bond dimensions: 6
Mu-Ramp Step: 14500, Time in Mu-Ramp: 949.9, Current mu: 4.05, Max bond dimensions: 6
Averaging task (ID 10) for mu=4.1 completed. Results saved to output_N40_mu4.1.txt
Mu-Ramp Step: 14550, Time in Mu-Ramp: 954.9, Current mu: 4.045, Max bond dimensions: 5
Mu-Ramp Step: 14600, Time in Mu-Ramp: 959.9, Current mu: 4.04, Max bond dimensions: 6
Mu-Ramp Step: 14650, Time in Mu-Ramp: 964.9, Current mu: 4.035, Max bond dimensions: 6
Mu-Ramp Step: 14700, Time in Mu-Ramp: 969.9, Current mu: 4.03, Max bond dimensions: 6
Mu-Ramp Step: 14750, Time in Mu-Ramp: 974.9, Current mu: 4.025, Max bond dimensions: 5
Mu-Ramp Step: 14800, Time in Mu-Ramp: 979.9, Current mu: 4.02, Max bond dimensions: 6
Mu-Ramp Step: 14850, Time in Mu-Ramp: 984.9, Current mu: 4.015, Max bond dimensions: 6
Mu-Ramp Step: 14900, Time in Mu-Ramp: 989.9, Current mu: 4.01, Max bond dimensions: 5
Mu-Ramp Step: 14950, Time in Mu-Ramp: 994.9, Current mu: 4.005, Max bond dimensions: 6
Mu-Ramp Step: 15000, Time in Mu-Ramp: 999.9, Current mu: 4.0, Max bond dimensions: 6
Scheduling averaging task (ID 11) for mu=4.0 at overall step 15001.
Mu-Ramp Step: 15050, Time in Mu-Ramp: 1004.9, Current mu: 3.995, Max bond dimensions: 6
Mu-Ramp Step: 15100, Time in Mu-Ramp: 1009.9, Current mu: 3.99, Max bond dimensions: 5
Mu-Ramp Step: 15150, Time in Mu-Ramp: 1014.9, Current mu: 3.985, Max bond dimensions: 6
Mu-Ramp Step: 15200, Time in Mu-Ramp: 1019.9, Current mu: 3.98, Max bond dimensions: 6
Mu-Ramp Step: 15250, Time in Mu-Ramp: 1024.9, Current mu: 3.975, Max bond dimensions: 6
Mu-Ramp Step: 15300, Time in Mu-Ramp: 1029.9, Current mu: 3.97, Max bond dimensions: 6
Mu-Ramp Step: 15350, Time in Mu-Ramp: 1034.9, Current mu: 3.965, Max bond dimensions: 6
Mu-Ramp Step: 15400, Time in Mu-Ramp: 1039.9, Current mu: 3.96, Max bond dimensions: 6
Mu-Ramp Step: 15450, Time in Mu-Ramp: 1044.9, Current mu: 3.955, Max bond dimensions: 6
Mu-Ramp Step: 15500, Time in Mu-Ramp: 1049.9, Current mu: 3.95, Max bond dimensions: 6
Mu-Ramp Step: 15550, Time in Mu-Ramp: 1054.9, Current mu: 3.945, Max bond dimensions: 6
Mu-Ramp Step: 15600, Time in Mu-Ramp: 1059.9, Current mu: 3.94, Max bond dimensions: 6
Mu-Ramp Step: 15650, Time in Mu-Ramp: 1064.9, Current mu: 3.935, Max bond dimensions: 6
Averaging task (ID 11) for mu=4.0 completed. Results saved to output_N40_mu4.0.txt
Mu-Ramp Step: 15700, Time in Mu-Ramp: 1069.9, Current mu: 3.93, Max bond dimensions: 6
Mu-Ramp Step: 15750, Time in Mu-Ramp: 1074.9, Current mu: 3.925, Max bond dimensions: 6
Mu-Ramp Step: 15800, Time in Mu-Ramp: 1079.9, Current mu: 3.92, Max bond dimensions: 6
Mu-Ramp Step: 15850, Time in Mu-Ramp: 1084.9, Current mu: 3.915, Max bond dimensions: 6
Mu-Ramp Step: 15900, Time in Mu-Ramp: 1089.9, Current mu: 3.91, Max bond dimensions: 6
Mu-Ramp Step: 15950, Time in Mu-Ramp: 1094.9, Current mu: 3.905, Max bond dimensions: 6
Mu-Ramp Step: 16000, Time in Mu-Ramp: 1099.9, Current mu: 3.9, Max bond dimensions: 6
Scheduling averaging task (ID 12) for mu=3.9 at overall step 16001.
Mu-Ramp Step: 16050, Time in Mu-Ramp: 1104.9, Current mu: 3.895, Max bond dimensions: 6
Mu-Ramp Step: 16100, Time in Mu-Ramp: 1109.9, Current mu: 3.89, Max bond dimensions: 6
Mu-Ramp Step: 16150, Time in Mu-Ramp: 1114.9, Current mu: 3.885, Max bond dimensions: 6
Mu-Ramp Step: 16200, Time in Mu-Ramp: 1119.9, Current mu: 3.88, Max bond dimensions: 6
Mu-Ramp Step: 16250, Time in Mu-Ramp: 1124.9, Current mu: 3.875, Max bond dimensions: 6
Mu-Ramp Step: 16300, Time in Mu-Ramp: 1129.9, Current mu: 3.87, Max bond dimensions: 6
Mu-Ramp Step: 16350, Time in Mu-Ramp: 1134.9, Current mu: 3.865, Max bond dimensions: 6
Mu-Ramp Step: 16400, Time in Mu-Ramp: 1139.9, Current mu: 3.86, Max bond dimensions: 6
Mu-Ramp Step: 16450, Time in Mu-Ramp: 1144.9, Current mu: 3.855, Max bond dimensions: 6
Mu-Ramp Step: 16500, Time in Mu-Ramp: 1149.9, Current mu: 3.85, Max bond dimensions: 6
Averaging task (ID 12) for mu=3.9 completed. Results saved to output_N40_mu3.9.txt
Mu-Ramp Step: 16550, Time in Mu-Ramp: 1154.9, Current mu: 3.845, Max bond dimensions: 6
Mu-Ramp Step: 16600, Time in Mu-Ramp: 1159.9, Current mu: 3.84, Max bond dimensions: 6
Mu-Ramp Step: 16650, Time in Mu-Ramp: 1164.9, Current mu: 3.835, Max bond dimensions: 6
Mu-Ramp Step: 16700, Time in Mu-Ramp: 1169.9, Current mu: 3.83, Max bond dimensions: 6
Mu-Ramp Step: 16750, Time in Mu-Ramp: 1174.9, Current mu: 3.825, Max bond dimensions: 6
Mu-Ramp Step: 16800, Time in Mu-Ramp: 1179.9, Current mu: 3.82, Max bond dimensions: 6
Mu-Ramp Step: 16850, Time in Mu-Ramp: 1184.9, Current mu: 3.815, Max bond dimensions: 6
Mu-Ramp Step: 16900, Time in Mu-Ramp: 1189.9, Current mu: 3.81, Max bond dimensions: 6
Mu-Ramp Step: 16950, Time in Mu-Ramp: 1194.9, Current mu: 3.805, Max bond dimensions: 6
Mu-Ramp Step: 17000, Time in Mu-Ramp: 1199.9, Current mu: 3.8, Max bond dimensions: 6
Scheduling averaging task (ID 13) for mu=3.8 at overall step 17001.
Mu-Ramp Step: 17050, Time in Mu-Ramp: 1204.9, Current mu: 3.795, Max bond dimensions: 6
Mu-Ramp Step: 17100, Time in Mu-Ramp: 1209.9, Current mu: 3.79, Max bond dimensions: 6
Mu-Ramp Step: 17150, Time in Mu-Ramp: 1214.9, Current mu: 3.785, Max bond dimensions: 6
Mu-Ramp Step: 17200, Time in Mu-Ramp: 1219.9, Current mu: 3.78, Max bond dimensions: 6
Mu-Ramp Step: 17250, Time in Mu-Ramp: 1224.9, Current mu: 3.775, Max bond dimensions: 6
Mu-Ramp Step: 17300, Time in Mu-Ramp: 1229.9, Current mu: 3.77, Max bond dimensions: 6
Mu-Ramp Step: 17350, Time in Mu-Ramp: 1234.9, Current mu: 3.765, Max bond dimensions: 6
Mu-Ramp Step: 17400, Time in Mu-Ramp: 1239.9, Current mu: 3.76, Max bond dimensions: 6
Mu-Ramp Step: 17450, Time in Mu-Ramp: 1244.9, Current mu: 3.755, Max bond dimensions: 6
Mu-Ramp Step: 17500, Time in Mu-Ramp: 1249.9, Current mu: 3.75, Max bond dimensions: 6
Averaging task (ID 13) for mu=3.8 completed. Results saved to output_N40_mu3.8.txt
Mu-Ramp Step: 17550, Time in Mu-Ramp: 1254.9, Current mu: 3.745, Max bond dimensions: 6
Mu-Ramp Step: 17600, Time in Mu-Ramp: 1259.9, Current mu: 3.74, Max bond dimensions: 6
Mu-Ramp Step: 17650, Time in Mu-Ramp: 1264.9, Current mu: 3.735, Max bond dimensions: 6
Mu-Ramp Step: 17700, Time in Mu-Ramp: 1269.9, Current mu: 3.73, Max bond dimensions: 6
Mu-Ramp Step: 17750, Time in Mu-Ramp: 1274.9, Current mu: 3.725, Max bond dimensions: 6
Mu-Ramp Step: 17800, Time in Mu-Ramp: 1279.9, Current mu: 3.72, Max bond dimensions: 6
Mu-Ramp Step: 17850, Time in Mu-Ramp: 1284.9, Current mu: 3.715, Max bond dimensions: 6
Mu-Ramp Step: 17900, Time in Mu-Ramp: 1289.9, Current mu: 3.71, Max bond dimensions: 6
Mu-Ramp Step: 17950, Time in Mu-Ramp: 1294.9, Current mu: 3.705, Max bond dimensions: 6
Mu-Ramp Step: 18000, Time in Mu-Ramp: 1299.9, Current mu: 3.7, Max bond dimensions: 6
Scheduling averaging task (ID 14) for mu=3.7 at overall step 18001.
Mu-Ramp Step: 18050, Time in Mu-Ramp: 1304.9, Current mu: 3.695, Max bond dimensions: 6
Mu-Ramp Step: 18100, Time in Mu-Ramp: 1309.9, Current mu: 3.69, Max bond dimensions: 6
Mu-Ramp Step: 18150, Time in Mu-Ramp: 1314.9, Current mu: 3.685, Max bond dimensions: 6
Mu-Ramp Step: 18200, Time in Mu-Ramp: 1319.9, Current mu: 3.68, Max bond dimensions: 6
Mu-Ramp Step: 18250, Time in Mu-Ramp: 1324.9, Current mu: 3.675, Max bond dimensions: 6
Mu-Ramp Step: 18300, Time in Mu-Ramp: 1329.9, Current mu: 3.67, Max bond dimensions: 6
Mu-Ramp Step: 18350, Time in Mu-Ramp: 1334.9, Current mu: 3.665, Max bond dimensions: 6
Mu-Ramp Step: 18400, Time in Mu-Ramp: 1339.9, Current mu: 3.66, Max bond dimensions: 6
Mu-Ramp Step: 18450, Time in Mu-Ramp: 1344.9, Current mu: 3.655, Max bond dimensions: 6
Mu-Ramp Step: 18500, Time in Mu-Ramp: 1349.9, Current mu: 3.65, Max bond dimensions: 6
Averaging task (ID 14) for mu=3.7 completed. Results saved to output_N40_mu3.7.txt
Mu-Ramp Step: 18550, Time in Mu-Ramp: 1354.9, Current mu: 3.645, Max bond dimensions: 6
Mu-Ramp Step: 18600, Time in Mu-Ramp: 1359.9, Current mu: 3.64, Max bond dimensions: 6
Mu-Ramp Step: 18650, Time in Mu-Ramp: 1364.9, Current mu: 3.635, Max bond dimensions: 6
Mu-Ramp Step: 18700, Time in Mu-Ramp: 1369.9, Current mu: 3.63, Max bond dimensions: 6
Mu-Ramp Step: 18750, Time in Mu-Ramp: 1374.9, Current mu: 3.625, Max bond dimensions: 6
Mu-Ramp Step: 18800, Time in Mu-Ramp: 1379.9, Current mu: 3.62, Max bond dimensions: 6
Mu-Ramp Step: 18850, Time in Mu-Ramp: 1384.9, Current mu: 3.615, Max bond dimensions: 6
Mu-Ramp Step: 18900, Time in Mu-Ramp: 1389.9, Current mu: 3.61, Max bond dimensions: 6
Mu-Ramp Step: 18950, Time in Mu-Ramp: 1394.9, Current mu: 3.605, Max bond dimensions: 6
Mu-Ramp Step: 19000, Time in Mu-Ramp: 1399.9, Current mu: 3.6, Max bond dimensions: 6
Scheduling averaging task (ID 15) for mu=3.6 at overall step 19001.
Mu-Ramp Step: 19050, Time in Mu-Ramp: 1404.9, Current mu: 3.595, Max bond dimensions: 6
Mu-Ramp Step: 19100, Time in Mu-Ramp: 1409.9, Current mu: 3.59, Max bond dimensions: 6
Mu-Ramp Step: 19150, Time in Mu-Ramp: 1414.9, Current mu: 3.585, Max bond dimensions: 6
Mu-Ramp Step: 19200, Time in Mu-Ramp: 1419.9, Current mu: 3.58, Max bond dimensions: 6
Mu-Ramp Step: 19250, Time in Mu-Ramp: 1424.9, Current mu: 3.575, Max bond dimensions: 6
Mu-Ramp Step: 19300, Time in Mu-Ramp: 1429.9, Current mu: 3.57, Max bond dimensions: 6
Mu-Ramp Step: 19350, Time in Mu-Ramp: 1434.9, Current mu: 3.565, Max bond dimensions: 6
Mu-Ramp Step: 19400, Time in Mu-Ramp: 1439.9, Current mu: 3.56, Max bond dimensions: 6
Mu-Ramp Step: 19450, Time in Mu-Ramp: 1444.9, Current mu: 3.555, Max bond dimensions: 6
Mu-Ramp Step: 19500, Time in Mu-Ramp: 1449.9, Current mu: 3.55, Max bond dimensions: 6
Averaging task (ID 15) for mu=3.6 completed. Results saved to output_N40_mu3.6.txt
Mu-Ramp Step: 19550, Time in Mu-Ramp: 1454.9, Current mu: 3.545, Max bond dimensions: 6
Mu-Ramp Step: 19600, Time in Mu-Ramp: 1459.9, Current mu: 3.54, Max bond dimensions: 6
Mu-Ramp Step: 19650, Time in Mu-Ramp: 1464.9, Current mu: 3.535, Max bond dimensions: 6
Mu-Ramp Step: 19700, Time in Mu-Ramp: 1469.9, Current mu: 3.53, Max bond dimensions: 6
Mu-Ramp Step: 19750, Time in Mu-Ramp: 1474.9, Current mu: 3.525, Max bond dimensions: 6
Mu-Ramp Step: 19800, Time in Mu-Ramp: 1479.9, Current mu: 3.52, Max bond dimensions: 6
Mu-Ramp Step: 19850, Time in Mu-Ramp: 1484.9, Current mu: 3.515, Max bond dimensions: 6
Mu-Ramp Step: 19900, Time in Mu-Ramp: 1489.9, Current mu: 3.51, Max bond dimensions: 6
Mu-Ramp Step: 19950, Time in Mu-Ramp: 1494.9, Current mu: 3.505, Max bond dimensions: 6
Mu-Ramp Step: 20000, Time in Mu-Ramp: 1499.9, Current mu: 3.5, Max bond dimensions: 6
Scheduling averaging task (ID 16) for mu=3.5 at overall step 20001.
Mu-Ramp Step: 20050, Time in Mu-Ramp: 1504.9, Current mu: 3.495, Max bond dimensions: 6
Mu-Ramp Step: 20100, Time in Mu-Ramp: 1509.9, Current mu: 3.49, Max bond dimensions: 6
Mu-Ramp Step: 20150, Time in Mu-Ramp: 1514.9, Current mu: 3.485, Max bond dimensions: 6
Mu-Ramp Step: 20200, Time in Mu-Ramp: 1519.9, Current mu: 3.48, Max bond dimensions: 6
Mu-Ramp Step: 20250, Time in Mu-Ramp: 1524.9, Current mu: 3.475, Max bond dimensions: 6
Mu-Ramp Step: 20300, Time in Mu-Ramp: 1529.9, Current mu: 3.47, Max bond dimensions: 6
Mu-Ramp Step: 20350, Time in Mu-Ramp: 1534.9, Current mu: 3.465, Max bond dimensions: 6
Mu-Ramp Step: 20400, Time in Mu-Ramp: 1539.9, Current mu: 3.46, Max bond dimensions: 6
Mu-Ramp Step: 20450, Time in Mu-Ramp: 1544.9, Current mu: 3.455, Max bond dimensions: 6
Mu-Ramp Step: 20500, Time in Mu-Ramp: 1549.9, Current mu: 3.45, Max bond dimensions: 6
Mu-Ramp Step: 20550, Time in Mu-Ramp: 1554.9, Current mu: 3.445, Max bond dimensions: 6
Averaging task (ID 16) for mu=3.5 completed. Results saved to output_N40_mu3.5.txt
Mu-Ramp Step: 20600, Time in Mu-Ramp: 1559.9, Current mu: 3.44, Max bond dimensions: 6
Mu-Ramp Step: 20650, Time in Mu-Ramp: 1564.9, Current mu: 3.435, Max bond dimensions: 6
Mu-Ramp Step: 20700, Time in Mu-Ramp: 1569.9, Current mu: 3.43, Max bond dimensions: 6
Mu-Ramp Step: 20750, Time in Mu-Ramp: 1574.9, Current mu: 3.425, Max bond dimensions: 6
Mu-Ramp Step: 20800, Time in Mu-Ramp: 1579.9, Current mu: 3.42, Max bond dimensions: 6
Mu-Ramp Step: 20850, Time in Mu-Ramp: 1584.9, Current mu: 3.415, Max bond dimensions: 6
Mu-Ramp Step: 20900, Time in Mu-Ramp: 1589.9, Current mu: 3.41, Max bond dimensions: 6
Mu-Ramp Step: 20950, Time in Mu-Ramp: 1594.9, Current mu: 3.405, Max bond dimensions: 6
Mu-Ramp Step: 21000, Time in Mu-Ramp: 1599.9, Current mu: 3.4, Max bond dimensions: 6
Scheduling averaging task (ID 17) for mu=3.4 at overall step 21001.
Mu-Ramp Step: 21050, Time in Mu-Ramp: 1604.9, Current mu: 3.395, Max bond dimensions: 6
Mu-Ramp Step: 21100, Time in Mu-Ramp: 1609.9, Current mu: 3.39, Max bond dimensions: 6
Mu-Ramp Step: 21150, Time in Mu-Ramp: 1614.9, Current mu: 3.385, Max bond dimensions: 6
Mu-Ramp Step: 21200, Time in Mu-Ramp: 1619.9, Current mu: 3.38, Max bond dimensions: 6
Mu-Ramp Step: 21250, Time in Mu-Ramp: 1624.9, Current mu: 3.375, Max bond dimensions: 6
Mu-Ramp Step: 21300, Time in Mu-Ramp: 1629.9, Current mu: 3.37, Max bond dimensions: 6
Mu-Ramp Step: 21350, Time in Mu-Ramp: 1634.9, Current mu: 3.365, Max bond dimensions: 6
Mu-Ramp Step: 21400, Time in Mu-Ramp: 1639.9, Current mu: 3.36, Max bond dimensions: 6
Mu-Ramp Step: 21450, Time in Mu-Ramp: 1644.9, Current mu: 3.355, Max bond dimensions: 6
Mu-Ramp Step: 21500, Time in Mu-Ramp: 1649.9, Current mu: 3.35, Max bond dimensions: 6
Averaging task (ID 17) for mu=3.4 completed. Results saved to output_N40_mu3.4.txt
Mu-Ramp Step: 21550, Time in Mu-Ramp: 1654.9, Current mu: 3.345, Max bond dimensions: 6
Mu-Ramp Step: 21600, Time in Mu-Ramp: 1659.9, Current mu: 3.34, Max bond dimensions: 6
Mu-Ramp Step: 21650, Time in Mu-Ramp: 1664.9, Current mu: 3.335, Max bond dimensions: 6
Mu-Ramp Step: 21700, Time in Mu-Ramp: 1669.9, Current mu: 3.33, Max bond dimensions: 6
Mu-Ramp Step: 21750, Time in Mu-Ramp: 1674.9, Current mu: 3.325, Max bond dimensions: 6
Mu-Ramp Step: 21800, Time in Mu-Ramp: 1679.9, Current mu: 3.32, Max bond dimensions: 6
Mu-Ramp Step: 21850, Time in Mu-Ramp: 1684.9, Current mu: 3.315, Max bond dimensions: 6
Mu-Ramp Step: 21900, Time in Mu-Ramp: 1689.9, Current mu: 3.31, Max bond dimensions: 6
Mu-Ramp Step: 21950, Time in Mu-Ramp: 1694.9, Current mu: 3.305, Max bond dimensions: 6
Mu-Ramp Step: 22000, Time in Mu-Ramp: 1699.9, Current mu: 3.3, Max bond dimensions: 6
Scheduling averaging task (ID 18) for mu=3.3 at overall step 22001.
Mu-Ramp Step: 22050, Time in Mu-Ramp: 1704.9, Current mu: 3.295, Max bond dimensions: 6
Mu-Ramp Step: 22100, Time in Mu-Ramp: 1709.9, Current mu: 3.29, Max bond dimensions: 6
Mu-Ramp Step: 22150, Time in Mu-Ramp: 1714.9, Current mu: 3.285, Max bond dimensions: 6
Mu-Ramp Step: 22200, Time in Mu-Ramp: 1719.9, Current mu: 3.28, Max bond dimensions: 6
Mu-Ramp Step: 22250, Time in Mu-Ramp: 1724.9, Current mu: 3.275, Max bond dimensions: 6
Mu-Ramp Step: 22300, Time in Mu-Ramp: 1729.9, Current mu: 3.27, Max bond dimensions: 6
Mu-Ramp Step: 22350, Time in Mu-Ramp: 1734.9, Current mu: 3.265, Max bond dimensions: 6
Mu-Ramp Step: 22400, Time in Mu-Ramp: 1739.9, Current mu: 3.26, Max bond dimensions: 6
Mu-Ramp Step: 22450, Time in Mu-Ramp: 1744.9, Current mu: 3.255, Max bond dimensions: 6
Mu-Ramp Step: 22500, Time in Mu-Ramp: 1749.9, Current mu: 3.25, Max bond dimensions: 6
Averaging task (ID 18) for mu=3.3 completed. Results saved to output_N40_mu3.3.txt
Mu-Ramp Step: 22550, Time in Mu-Ramp: 1754.9, Current mu: 3.245, Max bond dimensions: 6
Mu-Ramp Step: 22600, Time in Mu-Ramp: 1759.9, Current mu: 3.24, Max bond dimensions: 6
Mu-Ramp Step: 22650, Time in Mu-Ramp: 1764.9, Current mu: 3.235, Max bond dimensions: 7
Mu-Ramp Step: 22700, Time in Mu-Ramp: 1769.9, Current mu: 3.23, Max bond dimensions: 6
Mu-Ramp Step: 22750, Time in Mu-Ramp: 1774.9, Current mu: 3.225, Max bond dimensions: 6
Mu-Ramp Step: 22800, Time in Mu-Ramp: 1779.9, Current mu: 3.22, Max bond dimensions: 7
Mu-Ramp Step: 22850, Time in Mu-Ramp: 1784.9, Current mu: 3.215, Max bond dimensions: 7
Mu-Ramp Step: 22900, Time in Mu-Ramp: 1789.9, Current mu: 3.21, Max bond dimensions: 7
Mu-Ramp Step: 22950, Time in Mu-Ramp: 1794.9, Current mu: 3.205, Max bond dimensions: 7
Mu-Ramp Step: 23000, Time in Mu-Ramp: 1799.9, Current mu: 3.2, Max bond dimensions: 8
Scheduling averaging task (ID 19) for mu=3.2 at overall step 23001.
Mu-Ramp Step: 23050, Time in Mu-Ramp: 1804.9, Current mu: 3.195, Max bond dimensions: 7
Mu-Ramp Step: 23100, Time in Mu-Ramp: 1809.9, Current mu: 3.19, Max bond dimensions: 7
Mu-Ramp Step: 23150, Time in Mu-Ramp: 1814.9, Current mu: 3.185, Max bond dimensions: 7
Mu-Ramp Step: 23200, Time in Mu-Ramp: 1819.9, Current mu: 3.18, Max bond dimensions: 7
Mu-Ramp Step: 23250, Time in Mu-Ramp: 1824.9, Current mu: 3.175, Max bond dimensions: 7
Mu-Ramp Step: 23300, Time in Mu-Ramp: 1829.9, Current mu: 3.17, Max bond dimensions: 7
Mu-Ramp Step: 23350, Time in Mu-Ramp: 1834.9, Current mu: 3.165, Max bond dimensions: 7
Mu-Ramp Step: 23400, Time in Mu-Ramp: 1839.9, Current mu: 3.16, Max bond dimensions: 7
Mu-Ramp Step: 23450, Time in Mu-Ramp: 1844.9, Current mu: 3.155, Max bond dimensions: 7
Mu-Ramp Step: 23500, Time in Mu-Ramp: 1849.9, Current mu: 3.15, Max bond dimensions: 7
Averaging task (ID 19) for mu=3.2 completed. Results saved to output_N40_mu3.2.txt
Mu-Ramp Step: 23550, Time in Mu-Ramp: 1854.9, Current mu: 3.145, Max bond dimensions: 7
Mu-Ramp Step: 23600, Time in Mu-Ramp: 1859.9, Current mu: 3.14, Max bond dimensions: 7
Mu-Ramp Step: 23650, Time in Mu-Ramp: 1864.9, Current mu: 3.135, Max bond dimensions: 7
Mu-Ramp Step: 23700, Time in Mu-Ramp: 1869.9, Current mu: 3.13, Max bond dimensions: 7
Mu-Ramp Step: 23750, Time in Mu-Ramp: 1874.9, Current mu: 3.125, Max bond dimensions: 7
Mu-Ramp Step: 23800, Time in Mu-Ramp: 1879.9, Current mu: 3.12, Max bond dimensions: 7
Mu-Ramp Step: 23850, Time in Mu-Ramp: 1884.9, Current mu: 3.115, Max bond dimensions: 7
Mu-Ramp Step: 23900, Time in Mu-Ramp: 1889.9, Current mu: 3.11, Max bond dimensions: 7
Mu-Ramp Step: 23950, Time in Mu-Ramp: 1894.9, Current mu: 3.105, Max bond dimensions: 7
Mu-Ramp Step: 24000, Time in Mu-Ramp: 1899.9, Current mu: 3.1, Max bond dimensions: 7
Scheduling averaging task (ID 20) for mu=3.1 at overall step 24001.
Mu-Ramp Step: 24050, Time in Mu-Ramp: 1904.9, Current mu: 3.095, Max bond dimensions: 7
Mu-Ramp Step: 24100, Time in Mu-Ramp: 1909.9, Current mu: 3.09, Max bond dimensions: 7
Mu-Ramp Step: 24150, Time in Mu-Ramp: 1914.9, Current mu: 3.085, Max bond dimensions: 7
Mu-Ramp Step: 24200, Time in Mu-Ramp: 1919.9, Current mu: 3.08, Max bond dimensions: 7
Mu-Ramp Step: 24250, Time in Mu-Ramp: 1924.9, Current mu: 3.075, Max bond dimensions: 7
Mu-Ramp Step: 24300, Time in Mu-Ramp: 1929.9, Current mu: 3.07, Max bond dimensions: 7
Mu-Ramp Step: 24350, Time in Mu-Ramp: 1934.9, Current mu: 3.065, Max bond dimensions: 7
Mu-Ramp Step: 24400, Time in Mu-Ramp: 1939.9, Current mu: 3.06, Max bond dimensions: 7
Mu-Ramp Step: 24450, Time in Mu-Ramp: 1944.9, Current mu: 3.055, Max bond dimensions: 7
Mu-Ramp Step: 24500, Time in Mu-Ramp: 1949.9, Current mu: 3.05, Max bond dimensions: 7
Averaging task (ID 20) for mu=3.1 completed. Results saved to output_N40_mu3.1.txt
Mu-Ramp Step: 24550, Time in Mu-Ramp: 1954.9, Current mu: 3.045, Max bond dimensions: 7
Mu-Ramp Step: 24600, Time in Mu-Ramp: 1959.9, Current mu: 3.04, Max bond dimensions: 7
Mu-Ramp Step: 24650, Time in Mu-Ramp: 1964.9, Current mu: 3.035, Max bond dimensions: 7
Mu-Ramp Step: 24700, Time in Mu-Ramp: 1969.9, Current mu: 3.03, Max bond dimensions: 7
Mu-Ramp Step: 24750, Time in Mu-Ramp: 1974.9, Current mu: 3.025, Max bond dimensions: 7
Mu-Ramp Step: 24800, Time in Mu-Ramp: 1979.9, Current mu: 3.02, Max bond dimensions: 7
Mu-Ramp Step: 24850, Time in Mu-Ramp: 1984.9, Current mu: 3.015, Max bond dimensions: 7
Mu-Ramp Step: 24900, Time in Mu-Ramp: 1989.9, Current mu: 3.01, Max bond dimensions: 7
Mu-Ramp Step: 24950, Time in Mu-Ramp: 1994.9, Current mu: 3.005, Max bond dimensions: 7
Mu-Ramp Step: 25000, Time in Mu-Ramp: 1999.9, Current mu: 3.0, Max bond dimensions: 7
Scheduling averaging task (ID 21) for mu=3.0 at overall step 25001.
Mu-Ramp Step: 25050, Time in Mu-Ramp: 2004.9, Current mu: 2.995, Max bond dimensions: 7
